userid	username	rating	text
977007095	['Chris K']	0.5	['Disappointing, boring, meaningless movie that loses contact with the magic of previous films.']
930545780	['Aedrian Justine F']	0.5	"['Worst Star wars movie ever.', 'Too many plot holes.', 'Too many jokes. (Note that this is not a Marvel movie, this is Star Wars!)', 'Even Hamill himself hated what Rian Johnson made to Luke.', 'I love the mystery behind Snoke and Rey on TFA, but Rian just f*cking throw away every set up made by JJ on TFA.', ""The Finn and Rose filler scenes were out of place. It should be deleted forever. I have lost every interest on Finn's character."", 'Rey should ""at least be the daughter of a new legendary character(s)"" to at least explain her overpowered force and combat ability. I will even eat it up if Rey is like Anakin/Vader.', '""Please revive SNOKE on Episode IX.""', 'Luke is a piece of trash in this movie. Hamill is right, this is not his Luke.', 'The prequel trilogy are even decent than this movie.', ""Get rid of Hux. He's useless. Kylo should force choke him."", 'We need a Vader-like villain, not a crybaby-emo-child. I would even prefer Darth Maul than Kylo.', 'Have more light-saber battles and less spaceship battles on Episode IX.', 'Insert a new group other than the First Order and the Resistance.', 'Get rid of Finn, or, make him a long battle scene against Captain Phasma.', 'Get rid of rose.', 'Redeem Luke.', 'Do not give any Star Wars Movie or Trilogy to Rian Johnson. Kick him out of this franchise.', 'and, MAKE A ""DARTH VADER SOLO MOVIE"", AND GEORGE LUCAS TO DIRECT OR BE THE STORY ADVISOR. or make the director of rogue one to direct it.', '2/10 (full movie rating)', ""(2 points for the Kylo/Rey tag team battle against Snoke's Praetorian Guard)""]"
967614891	['Ryan S']	1.0	['Deeply unmemorable and uninteresting.']
793481005	['Jack H']	2.0	"['The story felt fragmented and rushed. Main characters lacked depth. Some scenes and side characters were clearly added for the ""aww"" factor.']"
977007084	['Jim B']	5.0	"[""It was a great movie! Kylo's character was not the same Vader fanboy like in the previous film. Acting was great especially from Luke. Some Jokes did not land but it didn't severely damage the film.""]"
977007040	[]	0.5	"[""This film is an abomination. Anyone who has known star wars for any length of time or understands why the original trilogy was so good will hate this film. I ould cite all of the plotholes, of which there are a vast number but I don't think that these are what ruins the film, it's the characters. Every character is now totally hollow, they all make completely erratic, incoherent decisions in practically every scene which often contradict decades of character development and world building that has taken place up to this point. This film is a disrespectful, irreverent, disgusting slap in the face of long time fans of the series. As a result of the last jedi I will never spend money on a disney product again, myself being someone who has in the last 25 years spent hundreds if not thousands on items relating to this franchise. Star wars is dead to me.""]"
828564903	['Hrant B']	3.5	"[""Star Wars The Last Jedi was much better than Abrams catastrophe but it was too convoluted in one movie. Finn was on a quested to find the gatekeeper aka Ghostbuster driven to destroy the Flux Capacitor aka Back to the Future. Maybe the Director Risn Johnson was a fan of the 80's movies but it wasn't necessary. Luke Skywalker was able to provide the funny stances and deliver his normal uncanny faith in the Jedi to give a better premise to the storyline. I was surprised to see Yoda brought into the storyline I was also hoping to see other older Jedi's but it was wishful thinking. Throughout the movie I kept reminiscing the original trilogy, scenes from Revenge of the Jedi are bestowed in much of the movie. I excepted Zaria to die earlier that she never had any Jedi powers so what gives? I sometimes wish these movies are never made, at least Lucas gave us better new characters and fun storyline. Overall it was enjoyable but nothing great.""]"
975566457	['S W']	0.5	['As a huge Star Wars fan I left the theater feeling incredibly disappointed. The whole movie was pointless. The story hinges on a pointless and nonsensical slow chase, the b-plots were pointless and amounted to nothing, there was no character progression whatsoever, and the director seemed to intentionally want to disappoint the audience for no reason other than to subvert expectations (not the point of a Star Wars movie).', 'The studio needs to desperately fire Rian Johnson, not give him control of a whole new trilogy. I refuse to watch another SW film with his name anywhere attached to it.']
972945017	['Guiyome R']	3.0	"['This review contains spoilers.', 'This episode has its moments. As a pure spectacle, I found it fine. ILM, as usual, did a terrific job. Battle scenes are indeed spectacular. Williams score, omnipresent, is effective while not very new. In 3D and on a big big screen, you will spend some good moments...', 'If...', ""You don't mind the story and treatment of the characters. To give the direction to a newbie in the Star Wars franchise, ok, fine. Lucas did it before on episode 5 and 6, even if he was never too far. To give direction AND writing responsibility to a total newbie by himself was risky indeed and never been done before. Lucas wrote the first 6 episodes and 7 was co wrote by an ex Lucas collaborator. But, as far as I know, Rian Johnson never worked on a Star Wars movie, not even as an assistant. He never wrote a book in the Star Wars universe."", 'So why on earth did Kathleen Kennedy choose him to write The Last Jedi and take responsibility for the future of the franchise ? The problem is, on many occasions, Johnson did serious mistakes and made bad decisions.', ""I won't enter in full details, some other reviewers did before me. But for example... Snoke death. I could not believe how the most powerful man in the galaxy die so miserably. If he had slipped on a banana skin... that will make no difference. Not to mention we know nothing about him... and now he is dead. That won't help ! Among others, the casino scene, while interesting, could have been more... Star Warsy. During this scene, we feel like on earth, in Monaco. No difference. They play the same games. Surely in a Galaxy far, far away and a long time ago, creatures play other games than black jack or slot machines ? This a typical example of a waste. And never Lucas would had invented such an earthy moment."", 'I am not as severe as other fans but I understand their frustration though. I just hope Kennedy will take their points into consideration if she doesn\'t want to be the one responsible for the ""death of Star Wars"" by Disney.', ""Making money is something. Pleasing the fans and spectators is another. With such a bad percentage of satisfied viewers for a Star Wars movie, Kennedy and Abrams has some issues they must sort out for the next one. And the professional critics show, once again, the gap they have between them and the public they supposed to influence. More and more their opinions won't count.""]"
977007014	['Christopher L']	1.5	"[""While The Force Awakens was somewhat passable in that it sets up future films with potentially interesting subplots, The Last Jedi basically takes everything set up in the previous movie and throws it in the trash. Every interesting plot point (Luke searching for the first Jedi temple, Rey's heritage, how exactly Kylo Ren fell to the Dark Side, who is Snoke) are just haphazardly tossed aside so that creators of this film can feel like they are doing their own thing. While the graphics and effects for the movie are definitely top par, the constant introduction of major plot holes pulls you out of the experience and makes you wonder why there is not one competent character in the entire film. The constant attempts at humor just fall flat most of the time and often ruins the atmosphere of certain tense scenes. But the biggest problem with this movie by far is the treatment of Luke Skywalker. The Luke that people fell in love with in the original trilogy is absolutely not the same Luke in this film (at times they are almost like polar opposites)."", ""If you're a fan of the original trilogy, you will probably not like this film. If your not a fan of the original trilogy and you manage to turn your brain off for the full 2 and a half hours, you will probably enjoy this film.""]"
903885284	['Mark M']	1.0	"[""Meh plot. Had some cool looking scenes, but it wasn't the SW I grew up loving.""]"
977007045	['Reece R']	1.0	['This movie shits on the past movies . Rian Johnson has ruined this trilogy . There are no interesting characters left and no interesting questions to get answered .']
976996727	['Matt B']	0.5	"[""If Fin stayed in a coma, most of this movie wouldn't have happened and I would have had an hour of my life back to go and do something worthwhile.""]"
977007095	['Chris K']	0.5	['Disappointing, boring, meaningless movie that loses contact with the magic of previous films.']
930545780	['Aedrian Justine F']	0.5	"['Worst Star wars movie ever.', 'Too many plot holes.', 'Too many jokes. (Note that this is not a Marvel movie, this is Star Wars!)', 'Even Hamill himself hated what Rian Johnson made to Luke.', 'I love the mystery behind Snoke and Rey on TFA, but Rian just f*cking throw away every set up made by JJ on TFA.', ""The Finn and Rose filler scenes were out of place. It should be deleted forever. I have lost every interest on Finn's character."", 'Rey should ""at least be the daughter of a new legendary character(s)"" to at least explain her overpowered force and combat ability. I will even eat it up if Rey is like Anakin/Vader.', '""Please revive SNOKE on Episode IX.""', 'Luke is a piece of trash in this movie. Hamill is right, this is not his Luke.', 'The prequel trilogy are even decent than this movie.', ""Get rid of Hux. He's useless. Kylo should force choke him."", 'We need a Vader-like villain, not a crybaby-emo-child. I would even prefer Darth Maul than Kylo.', 'Have more light-saber battles and less spaceship battles on Episode IX.', 'Insert a new group other than the First Order and the Resistance.', 'Get rid of Finn, or, make him a long battle scene against Captain Phasma.', 'Get rid of rose.', 'Redeem Luke.', 'Do not give any Star Wars Movie or Trilogy to Rian Johnson. Kick him out of this franchise.', 'and, MAKE A ""DARTH VADER SOLO MOVIE"", AND GEORGE LUCAS TO DIRECT OR BE THE STORY ADVISOR. or make the director of rogue one to direct it.', '2/10 (full movie rating)', ""(2 points for the Kylo/Rey tag team battle against Snoke's Praetorian Guard)""]"
967614891	['Ryan S']	1.0	['Deeply unmemorable and uninteresting.']
793481005	['Jack H']	2.0	"['The story felt fragmented and rushed. Main characters lacked depth. Some scenes and side characters were clearly added for the ""aww"" factor.']"
977007084	['Jim B']	5.0	"[""It was a great movie! Kylo's character was not the same Vader fanboy like in the previous film. Acting was great especially from Luke. Some Jokes did not land but it didn't severely damage the film.""]"
977007040	[]	0.5	"[""This film is an abomination. Anyone who has known star wars for any length of time or understands why the original trilogy was so good will hate this film. I ould cite all of the plotholes, of which there are a vast number but I don't think that these are what ruins the film, it's the characters. Every character is now totally hollow, they all make completely erratic, incoherent decisions in practically every scene which often contradict decades of character development and world building that has taken place up to this point. This film is a disrespectful, irreverent, disgusting slap in the face of long time fans of the series. As a result of the last jedi I will never spend money on a disney product again, myself being someone who has in the last 25 years spent hundreds if not thousands on items relating to this franchise. Star wars is dead to me.""]"
828564903	['Hrant B']	3.5	"[""Star Wars The Last Jedi was much better than Abrams catastrophe but it was too convoluted in one movie. Finn was on a quested to find the gatekeeper aka Ghostbuster driven to destroy the Flux Capacitor aka Back to the Future. Maybe the Director Risn Johnson was a fan of the 80's movies but it wasn't necessary. Luke Skywalker was able to provide the funny stances and deliver his normal uncanny faith in the Jedi to give a better premise to the storyline. I was surprised to see Yoda brought into the storyline I was also hoping to see other older Jedi's but it was wishful thinking. Throughout the movie I kept reminiscing the original trilogy, scenes from Revenge of the Jedi are bestowed in much of the movie. I excepted Zaria to die earlier that she never had any Jedi powers so what gives? I sometimes wish these movies are never made, at least Lucas gave us better new characters and fun storyline. Overall it was enjoyable but nothing great.""]"
975566457	['S W']	0.5	['As a huge Star Wars fan I left the theater feeling incredibly disappointed. The whole movie was pointless. The story hinges on a pointless and nonsensical slow chase, the b-plots were pointless and amounted to nothing, there was no character progression whatsoever, and the director seemed to intentionally want to disappoint the audience for no reason other than to subvert expectations (not the point of a Star Wars movie).', 'The studio needs to desperately fire Rian Johnson, not give him control of a whole new trilogy. I refuse to watch another SW film with his name anywhere attached to it.']
972945017	['Guiyome R']	3.0	"['This review contains spoilers.', 'This episode has its moments. As a pure spectacle, I found it fine. ILM, as usual, did a terrific job. Battle scenes are indeed spectacular. Williams score, omnipresent, is effective while not very new. In 3D and on a big big screen, you will spend some good moments...', 'If...', ""You don't mind the story and treatment of the characters. To give the direction to a newbie in the Star Wars franchise, ok, fine. Lucas did it before on episode 5 and 6, even if he was never too far. To give direction AND writing responsibility to a total newbie by himself was risky indeed and never been done before. Lucas wrote the first 6 episodes and 7 was co wrote by an ex Lucas collaborator. But, as far as I know, Rian Johnson never worked on a Star Wars movie, not even as an assistant. He never wrote a book in the Star Wars universe."", 'So why on earth did Kathleen Kennedy choose him to write The Last Jedi and take responsibility for the future of the franchise ? The problem is, on many occasions, Johnson did serious mistakes and made bad decisions.', ""I won't enter in full details, some other reviewers did before me. But for example... Snoke death. I could not believe how the most powerful man in the galaxy die so miserably. If he had slipped on a banana skin... that will make no difference. Not to mention we know nothing about him... and now he is dead. That won't help ! Among others, the casino scene, while interesting, could have been more... Star Warsy. During this scene, we feel like on earth, in Monaco. No difference. They play the same games. Surely in a Galaxy far, far away and a long time ago, creatures play other games than black jack or slot machines ? This a typical example of a waste. And never Lucas would had invented such an earthy moment."", 'I am not as severe as other fans but I understand their frustration though. I just hope Kennedy will take their points into consideration if she doesn\'t want to be the one responsible for the ""death of Star Wars"" by Disney.', ""Making money is something. Pleasing the fans and spectators is another. With such a bad percentage of satisfied viewers for a Star Wars movie, Kennedy and Abrams has some issues they must sort out for the next one. And the professional critics show, once again, the gap they have between them and the public they supposed to influence. More and more their opinions won't count.""]"
977007014	['Christopher L']	1.5	"[""While The Force Awakens was somewhat passable in that it sets up future films with potentially interesting subplots, The Last Jedi basically takes everything set up in the previous movie and throws it in the trash. Every interesting plot point (Luke searching for the first Jedi temple, Rey's heritage, how exactly Kylo Ren fell to the Dark Side, who is Snoke) are just haphazardly tossed aside so that creators of this film can feel like they are doing their own thing. While the graphics and effects for the movie are definitely top par, the constant introduction of major plot holes pulls you out of the experience and makes you wonder why there is not one competent character in the entire film. The constant attempts at humor just fall flat most of the time and often ruins the atmosphere of certain tense scenes. But the biggest problem with this movie by far is the treatment of Luke Skywalker. The Luke that people fell in love with in the original trilogy is absolutely not the same Luke in this film (at times they are almost like polar opposites)."", ""If you're a fan of the original trilogy, you will probably not like this film. If your not a fan of the original trilogy and you manage to turn your brain off for the full 2 and a half hours, you will probably enjoy this film.""]"
903885284	['Mark M']	1.0	"[""Meh plot. Had some cool looking scenes, but it wasn't the SW I grew up loving.""]"
977007045	['Reece R']	1.0	['This movie shits on the past movies . Rian Johnson has ruined this trilogy . There are no interesting characters left and no interesting questions to get answered .']
976996727	['Matt B']	0.5	"[""If Fin stayed in a coma, most of this movie wouldn't have happened and I would have had an hour of my life back to go and do something worthwhile.""]"
976997814	[]	0.5	"[""absolutely the worst star wars I have ever seen. From a movie perspective it didn't work, it didn't make sense. Not even getting into the fan based backlash, it was long, boring, stupid, nonsensical and just plane pointless. The humor was childish, the action as well - why were y-wings setup like b52's and atmosphere in space meant nothing... I honestly felt like I was watching a slow ass michael bay movie transformers with no plot or story. absolutely terrible. I hope the episode 9 starts out with luke waking up from a terrible nightmare given to him by the force, and he walks out of his hut and finds Rae standing with his light saber and just pretend like episode 8 was a bad dream.""]"
977007029	[]	0.5	['this Disney movie is a crap, this is not Star Wars, that director harmed the saga, the scripts and stories forced into the monopoly Walt will bury this legacy of Lucas']
977006918	[]	0.5	"[""I wanted to like it but there's so much wrong with this movie. The nonsensical premise of the main plot beat, the heart-breakingly poor handling of Luke Skywalker, the god awful casino world plot crammed with a bunch of hamfisted political commentary, the Holdo-Poe feud; I could go on and on. About the only thing I actually liked was Rey and Kylo's relationship but they even botched that during Rey's moment of truth when they could have taken the story somewhere truly uncharted."", 'One of the worst Star Wars movies of all time. Such a bummer. The trajectory of the entire new trilogy is virtually unsalvageable at this point.']"
977007021	['sean s']	3.0	['Left more questions then answers. There were also parts that were really cheesy']
976925826	['small s']	0.5	['Total garbage and not worth it at all.']
977007017	[]	1.0	"['I suspect that anyone who rated this movie above 3/5 is either stupid, paid, or under three years old. Okay five. Maybe six.', ""It's worth watching only to satiate curiosity and learn how not to write and direct a movie.""]"
949324553	['Sunny L']	3.0	['Disjointed, full of pointless side plots that go nowhere and every time yo0u think its doing something clever, it pulls it back in the next scene.', 'Honestly, the prequels were better.']
977007021	['sean s']	3.0	['Left more questions then answers. There were also parts that were really cheesy']
976925826	['small s']	0.5	['Total garbage and not worth it at all.']
977007017	[]	1.0	"['I suspect that anyone who rated this movie above 3/5 is either stupid, paid, or under three years old. Okay five. Maybe six.', ""It's worth watching only to satiate curiosity and learn how not to write and direct a movie.""]"
949324553	['Sunny L']	3.0	['Disjointed, full of pointless side plots that go nowhere and every time yo0u think its doing something clever, it pulls it back in the next scene.', 'Honestly, the prequels were better.']
966670449	['Simon P']	0.5	['plot holes, plot holes plot holes!']
967413467	['Joseph S']	0.5	"[""It's rough if you love classic star wars."", 'Doubling down on bitch ass kylo instead of opting for a more mature kylo is lame.', ""Luke wouldn't hurt a family member if he was willing to sacrifice his life for his dad on the off chance he had goodness in him."", 'Making rey a nobody is also dumb. No training and she is a master by the end of the film is also dumb.', 'It was a shameless cash grab, that dashed any hope for the next installment.']"
977006991	['Ivan E']	4.5	"[""I loved the movie, but avobe all I loved the parts of Luke Skywalker, but there were things that didn't like me and that we're the conversations between Ben Solo and Ray""]"
977006990	['Westly V']	1.5	['It was extremely disappointing for a new star wars movie.']
943168693	['antony k']	4.5	['I thought it was really good film. I would defiantly watch it again.']
977006978	[]	0.5	['You have ruined the franchise. You have thrown everithing away that have been done before, to make something new but with no coercion between the script and the character what so ever']
974874913	['Andr�s S']	0.5	"[""luke's character got butchered, yoda is advocating for book burning, and in the first order everybody is a retarder."", 'the mouse paid the critics again. maybe if you are a 12 years old (or you have the mindset of a 12 years old) you can enjoy it', 'if you read any spoilers, believe them. they seem retarded, but they are true, all of them']"
918676106	['Justin E']	1.0	['Luke never fights.. never.. never clashes light sabers ... i hate you starwars. We are over']
832162460	['Kevin R']	0.5	"['Utter bantha dropping.', 'Green milk.', 'Canon fodder (literally).', '""Subversion"" is the new creative.']"
977006933	['Darren M']	0.5	"[""I went into this movie with pretty low expectations.The Force Awakens wasn't terrible, but I didn't see how they could set this SW up effectively, and I was right. They completely butchered Luke. They didn't show ANY character progression. Who the hell is Snoke? How did he create an empire so quickly? They even screw up the powers of the force, which has been consistent in all the previous movies. Don't get me started on the ending scene with Finn and Rose. That scene made zero sense, like much of the movie."", 'As a life-long fan this movie infuriates me. It just seems Disney had an agenda to push and went after the paycheck.', 'I created an account just to post this, after seeing the critic ratings.']"
977006959	['James R']	3.5	['Not perfect. Frustrating. But still amazing. Some things to dislike but even more to love. Deserves a second viewing to get a balanced opinion.']
977006949	[]	0.5	['Garbage. Full of plot holes. Destroys Luke as a character. Destroys basic logic as it applies to the series (ex if you can hyperdrive kamikaze a fleet, why not just do it with a big brick of lead with a hyperdrive instead of meeting for fleet battles? Or at least one of the other 2 cruisers you just let die for no reason?) All the evil characters were overly edgy incompetents rather than imposing enemies. Full of offbeat humor that felt completely out of place. Literally no redeeming qualities unless the only thing you care about in star wars is feminist power fantasies.']
977006926	['Raynon R']	0.5	"[""I'm not watching episode 9""]"
925590899	['Joe E']	0.5	['absolute garbage plot']
977006892	[]	1.5	"['The Last Jedi is an OK Disney film and a poor Star Wars film. The effects are beautiful and the aesthetics are incredible, but the quality of the writing and characters is poor. Most characters are incredibly one dimensional and those that have more depth are rushed through their character development and have weak motivations.', 'The First Order is so grossly incompetent it\'s a wonder that they have any hold on any system. This becomes apparent within the first 10 minutes of the film during what I\'ll call the ""prank call scene."" Jokes and gags take priority over building any real tension. Characters grin as they rush headlong into a suicide mission. The quippy and slapstick humor is often cringey. The huge disconnect between what the characters are experiencing, their attitudes, and their positions in their factions is jarring. I was mildly disappointed with The Force Awakens, but The Last Jedi has crushed any hope I had of the new trilogy recapturing that Star Wars magic that has gripped multiple generations over the past decades.']"
974743337	['Other G']	1.5	['Feels like a filler episode of Star Trek: The Next Generation.']
977006991	['Ivan E']	4.5	"[""I loved the movie, but avobe all I loved the parts of Luke Skywalker, but there were things that didn't like me and that we're the conversations between Ben Solo and Ray""]"
977006990	['Westly V']	1.5	['It was extremely disappointing for a new star wars movie.']
943168693	['antony k']	4.5	['I thought it was really good film. I would defiantly watch it again.']
977006978	[]	0.5	['You have ruined the franchise. You have thrown everithing away that have been done before, to make something new but with no coercion between the script and the character what so ever']
974874913	['Andr�s S']	0.5	"[""luke's character got butchered, yoda is advocating for book burning, and in the first order everybody is a retarder."", 'the mouse paid the critics again. maybe if you are a 12 years old (or you have the mindset of a 12 years old) you can enjoy it', 'if you read any spoilers, believe them. they seem retarded, but they are true, all of them']"
918676106	['Justin E']	1.0	['Luke never fights.. never.. never clashes light sabers ... i hate you starwars. We are over']
832162460	['Kevin R']	0.5	"['Utter bantha dropping.', 'Green milk.', 'Canon fodder (literally).', '""Subversion"" is the new creative.']"
977006933	['Darren M']	0.5	"[""I went into this movie with pretty low expectations.The Force Awakens wasn't terrible, but I didn't see how they could set this SW up effectively, and I was right. They completely butchered Luke. They didn't show ANY character progression. Who the hell is Snoke? How did he create an empire so quickly? They even screw up the powers of the force, which has been consistent in all the previous movies. Don't get me started on the ending scene with Finn and Rose. That scene made zero sense, like much of the movie."", 'As a life-long fan this movie infuriates me. It just seems Disney had an agenda to push and went after the paycheck.', 'I created an account just to post this, after seeing the critic ratings.']"
977006959	['James R']	3.5	['Not perfect. Frustrating. But still amazing. Some things to dislike but even more to love. Deserves a second viewing to get a balanced opinion.']
977006949	[]	0.5	['Garbage. Full of plot holes. Destroys Luke as a character. Destroys basic logic as it applies to the series (ex if you can hyperdrive kamikaze a fleet, why not just do it with a big brick of lead with a hyperdrive instead of meeting for fleet battles? Or at least one of the other 2 cruisers you just let die for no reason?) All the evil characters were overly edgy incompetents rather than imposing enemies. Full of offbeat humor that felt completely out of place. Literally no redeeming qualities unless the only thing you care about in star wars is feminist power fantasies.']
977006926	['Raynon R']	0.5	"[""I'm not watching episode 9""]"
925590899	['Joe E']	0.5	['absolute garbage plot']
977006892	[]	1.5	"['The Last Jedi is an OK Disney film and a poor Star Wars film. The effects are beautiful and the aesthetics are incredible, but the quality of the writing and characters is poor. Most characters are incredibly one dimensional and those that have more depth are rushed through their character development and have weak motivations.', 'The First Order is so grossly incompetent it\'s a wonder that they have any hold on any system. This becomes apparent within the first 10 minutes of the film during what I\'ll call the ""prank call scene."" Jokes and gags take priority over building any real tension. Characters grin as they rush headlong into a suicide mission. The quippy and slapstick humor is often cringey. The huge disconnect between what the characters are experiencing, their attitudes, and their positions in their factions is jarring. I was mildly disappointed with The Force Awakens, but The Last Jedi has crushed any hope I had of the new trilogy recapturing that Star Wars magic that has gripped multiple generations over the past decades.']"
974743337	['Other G']	1.5	['Feels like a filler episode of Star Trek: The Next Generation.']
977006944	[]	1.0	['I cant believe they made a worse movie than the prequels']
977006907	['Charlie H']	0.5	"[""The Last Jedi tramples on any last hope I had that Disney would honor the legacy of the Star Wars Expanded Universe. At this point it's clear the the sequel trilogy is not a good faith attempt at providing quality new Star Wars stories, but rather a focus group tested film looking to drive maximum revenue to Disney's Star Wars theme parks and merchandising."", 'Disney wiped out 30 years of canon from the Expanded Universe and gave us drivel instead. This film makes a mockery of any sense of weightiness or continuity in what is supposed to be a vast universe. There were so many interesting stories they could have used from the EU like the Heir to the Empire trilogy, the New Jedi Order, or Legacy of the Force (Kylo Ren is a poor imitation of Jacen Solo). Instead they discarded years of beloved stories to give us nonsensical garbage.', ""Someone at Disney seems to have taken to seriously the criticism of the prequels that said it was to heavy on galactic politics, and this nonsense is the hard over correction we have received. I personally loved the scenes in the Galactic Senate, and discussions of what drove the Galaxy into the Clone Wars from the prequels, those movies were done in by poor dialogue amongst the critical characters. You can fault George Lucas for that, but they certainly shouldn't disregard the man's vision of a galaxy far far away in favor of a Disneyified pile of crap. Lucas gave us an exceptional story set in a rich and contextualized universe that was fleshed out through stories written over the course of a generation, Disney has given us a banal rehash of those same stories with none of the riveting world building that accompanied the originals."", 'Star Wars is not a superhero movie. The movies are tectonic events in a universe that is a vast and varied as our own. There is limitless potential for amazing stories, look to the work that Bioware did in Knights of the Old Republic and Star Wars the Old Republic to see what it would be like to create original galaxy spanning Star Wars stories.', ""There are so many ways Disney could have done this right, but by first eliminating the EU entirely and then green lighting a trilogy that is as incomprehensible as I'm sure this stream of consciousness review will be to any readers, they've done a grave disservice to a generation of fans of the most beloved Science Fiction series of all time, and its a blow I fear it will never recover from.""]"
928857291	['Daniel W']	2.0	"[""For any normal movie goer I say rent this it's definitely worth that but to anyone who is a fan of star wars in any way, someone looking for a good theater picture, or someone who thought the story would improve from the last movie to you all I say avoid this movie. Disney has dropped the ball even though they had the resources to at the very least make a competent addition to the franchise but no, with questions from the last film ignored, big characters wasted, plot issues, and a forced romance on top of other problems this was a big let down and could've been if not epic then at the very least pleasant.""]"
977006919	['Michael B']	0.5	"[""Honestly the worst Star Wars movie ever made. Also just a poorly made movie in general. The writers, director, and everyone involved should be utterly ashamed. It's sad that a few good actors and actresses had to work with the rest of these amateurs on this piece of hot garbage.""]"
968660407	['patrick c']	3.0	"[""Not getting the same connection with these new characters as I did with the original New Hope era ones. Ray is a strong one, but the others just seem too shallow and without substance, ie. Rose to name one, Kylo Ren as another. I hope Disney does not destroy this great franchise by trying to turn it into another one of their colossal merchandising cash cows. And come on, please stop with the embedded political messaging from planet Earth ..... It's the WRONG galaxy for that ! You are losing the core audience that followed it for the great story it offered, not all this overlaid garbage.""]"
977006921	[]	5.0	"['This is more than it appears at the beginning.. I hope ""fans"" learn and understand the lesson that Yoda teaches to Luke. All the answers are there. Great movie.']"
928857291	['Daniel W']	2.0	"[""For any normal movie goer I say rent this it's definitely worth that but to anyone who is a fan of star wars in any way, someone looking for a good theater picture, or someone who thought the story would improve from the last movie to you all I say avoid this movie. Disney has dropped the ball even though they had the resources to at the very least make a competent addition to the franchise but no, with questions from the last film ignored, big characters wasted, plot issues, and a forced romance on top of other problems this was a big let down and could've been if not epic then at the very least pleasant.""]"
977006919	['Michael B']	0.5	"[""Honestly the worst Star Wars movie ever made. Also just a poorly made movie in general. The writers, director, and everyone involved should be utterly ashamed. It's sad that a few good actors and actresses had to work with the rest of these amateurs on this piece of hot garbage.""]"
968660407	['patrick c']	3.0	"[""Not getting the same connection with these new characters as I did with the original New Hope era ones. Ray is a strong one, but the others just seem too shallow and without substance, ie. Rose to name one, Kylo Ren as another. I hope Disney does not destroy this great franchise by trying to turn it into another one of their colossal merchandising cash cows. And come on, please stop with the embedded political messaging from planet Earth ..... It's the WRONG galaxy for that ! You are losing the core audience that followed it for the great story it offered, not all this overlaid garbage.""]"
977006921	[]	5.0	"['This is more than it appears at the beginning.. I hope ""fans"" learn and understand the lesson that Yoda teaches to Luke. All the answers are there. Great movie.']"
977006916	['P R']	0.5	"[""The worst Star Wars film to date. Regret paying to see this film. It's little more than a vehicle to push current politics. Instead of character development, storyline, and quality actors, the director used underwhelming diversity hires, social justice tropes, and cheap gags. Mark Hamill was right, this film was just about making money. Begs the question, how soon could this film be remade? Highlights of the film were Benicio del Toro and the cinematography.""]"
977006911	[]	0.5	['una porqueria de pelicula,', 'TODA LA PELICULA se trata de una nave de la primra orden prsiguiendo a la nave rebelde,', 'carece de historia,', 'ridiculo lo de leia que usea la fuerza,', 'pero ok.. si uso la fuerza', 'porque nadie le vuelve a decir quela utileze para vencer a la primera orden', 'osea VARIOS VIERON COMO USO LA FUERZA PARA REGRESAR A LA NAVE', 'porque a nadie l importo eso?.', 'y lo de snoke, en fin PATETICO!', 'te planetean un villano tan poderoso', 'que al final lo ridiculizan cuando muere y lo dejan con la lengue de fuera', 'TAN CARICATUREZCO!', 'PESIMA PELICULA.. LA PEOR DE TODAS!']
977006914	[]	0.5	"[""The rebel cruiser looks a lot like a white bronco, doesn't it?""]"
976976947	['Johann B']	0.5	"[""Directors seem to often have to make a trade-off between sticking to the Star Wars canon and lore on one side and creating a new piece of art on the other. Regardless in what order you rate the original 3, they seem to have (mostly) struck the right balance between these two extremes. Arguably Star Wars fan put up with Episodes 1 to 3, because even though they were terrible films, they paid homage to the universe. You felt that you were, even kind of, watching a Star Wars movie. The Force Awakens drew criticism for basically following the same plot as A New Hope. Yet seemed to generally win over fans for mostly striking this balance. However, this film is the Director's massive ego deciding to raise a middle finger to the canon, lore and fans and put out his own 2 hour Star Wars universe interpretation. If you are new to Star Wars you'll like this film. It's a fun SCI-Fi Adventure. If are not new and actually like Star Wars, Prepare to have this guy destroy everything you liked about the originals and include the same crappy CGI we all hated in Episodes 1 to 3. I like the Director's previous work and wanted to like this film. This film had some good and epic scenes no doubt. I'm also not a die-hard fanboy, but as someone that has loved the originals for more than a couple decades now, I can say that this guy just killed it for me. Couldn't care less what happens in the final film.""]"
